timestamp,module,worker_id,id,vb_status,result,reserved,vbok,moving,info_status,requiredStatusBit
2025.02.06 07:08:22.215,MF3,G42058388,1847029,not OK,false,0,0,,,
2025.02.06 07:08:22.418,MF3,G42058409,1847067,not OK,false,0,0,,,
2025.02.06 07:08:22.622,MF3,G42058412,1847078,not OK,false,0,0,,,
2025.02.06 07:08:23.340,MF3,G42058438,1847109,not OK,false,0,0,,,
2025.02.06 07:08:23.575,MF3,G42058449,1847110,not OK,false,0,0,,,
2025.02.06 07:08:23.778,MF3,G42058458,1847019,not OK,false,0,0,,,
2025.02.06 07:08:23.981,MF3,G42058467,1847040,not OK,false,0,0,,,
2025.02.06 07:08:24.184,MF3,G42058477,1847097,not OK,false,0,0,,,
2025.02.06 07:08:24.387,MF3,G42058488,1847085,not OK,false,0,0,,,
2025.02.06 07:08:24.591,MF3,G42058498,1847060,not OK,false,0,0,,,
2025.02.06 07:08:24.794,MF3,G42058507,1847050,not OK,false,0,0,,,
2025.02.06 07:08:24.997,MF3,G42058523,1847045,not OK,false,0,0,,,
2025.02.06 07:08:25.200,MF3,G42058541,1847041,not OK,false,0,0,,,
2025.02.06 07:08:25.403,MF3,G42058544,1847103,not OK,false,0,0,,,
2025.02.06 07:08:25.606,MF3,G42058554,1847129,not OK,false,0,0,,,
2025.02.06 07:08:25.809,MF3,G42058557,1847027,not OK,false,0,0,,,
2025.02.06 07:08:26.013,MF3,G42058566,1847099,not OK,false,0,0,,,
2025.02.06 07:08:26.216,MF3,G42058576,1847084,not OK,false,0,0,,,
2025.02.06 07:08:26.420,MF3,G42058586,1847046,not OK,false,0,0,,,
2025.02.06 07:08:26.623,MF3,G42058596,1847130,not OK,false,0,0,,,
2025.02.06 07:08:26.826,MF3,G42058605,1847022,not OK,false,0,0,,,
2025.02.06 07:08:27.029,MF3,G42058614,1847024,not OK,false,0,0,,,
2025.02.06 07:08:27.232,MF3,G42058624,1847052,not OK,false,0,0,,,
2025.02.06 07:08:27.436,MF3,G42058634,1847092,not OK,false,0,0,,,
2025.02.06 07:08:27.639,MF3,G42058644,1847035,not OK,false,0,0,,,
2025.02.06 07:08:27.842,MF3,G42058653,1847023,not OK,false,0,0,,,
2025.02.06 07:08:28.045,MF3,G42058671,1847101,not OK,false,0,0,,,
2025.02.06 07:08:28.764,MF3,G42058691,1847032,not OK,false,0,0,,,
2025.02.06 07:08:28.967,MF3,G42058700,1847105,not OK,false,0,0,,,
2025.02.06 07:08:29.170,MF3,G42058709,1847044,not OK,false,0,0,,,
2025.02.06 07:08:29.389,MF3,G42058721,1847079,not OK,false,0,0,,,
2025.02.06 07:08:29.592,MF3,G42058735,1847015,not OK,false,0,0,,,
2025.02.06 07:08:29.795,MF3,G42058741,1847053,not OK,false,0,0,,,
2025.02.06 07:08:29.998,MF3,G42058750,1847111,not OK,false,0,0,,,
2025.02.06 07:08:30.202,MF3,G42058755,1847056,not OK,false,0,0,,,
2025.02.06 07:08:30.407,MF3,G42058764,1847068,not OK,false,0,0,,,
2025.02.06 07:08:30.610,MF3,G42058781,1847029,not OK,false,0,0,,,
2025.02.06 07:08:30.813,MF3,G42058784,1847067,not OK,false,0,0,,,
2025.02.06 07:08:31.016,MF3,G42058793,1847078,not OK,false,0,0,,,
2025.02.06 07:08:31.220,MF3,G42058802,1847109,not OK,false,0,0,,,
2025.02.06 07:08:31.423,MF3,G42058813,1847110,not OK,false,0,0,,,
2025.02.06 07:08:31.626,MF3,G42058829,1847019,not OK,false,0,0,,,
2025.02.06 07:08:31.829,MF3,G42058832,1847040,not OK,false,0,0,,,
2025.02.06 07:08:32.032,MF3,G42058841,1847097,not OK,false,0,0,,,
2025.02.06 07:08:32.235,MF3,G42058850,1847085,not OK,false,0,0,,,
2025.02.06 07:08:32.438,MF3,G42058861,1847060,not OK,false,0,0,,,
2025.02.06 07:08:32.642,MF3,G42058878,1847050,not OK,false,0,0,,,
2025.02.06 07:08:32.845,MF3,G42058887,1847045,not OK,false,0,0,,,
2025.02.06 07:08:33.048,MF3,G42058891,1847103,not OK,false,0,0,,,
2025.02.06 07:08:33.251,MF3,G42058899,1847041,not OK,false,0,0,,,
2025.02.06 07:08:33.454,MF3,G42058910,1847046,not OK,false,0,0,,,
2025.02.06 07:08:34.204,MF3,G42058951,1847027,not OK,false,0,0,,,
2025.02.06 07:08:34.423,MF3,G42058955,1847024,not OK,false,0,0,,,
2025.02.06 07:08:34.626,MF3,G42058965,1847022,not OK,false,0,0,,,
2025.02.06 07:08:34.829,MF3,G42058975,1847130,not OK,false,0,0,,,
2025.02.06 07:08:35.032,MF3,G42058984,1847129,not OK,false,0,0,,,
2025.02.06 07:08:35.251,MF3,G42058991,1847099,not OK,false,0,0,,,
2025.02.06 07:08:35.456,MF3,G42058999,1847084,not OK,false,0,0,,,
2025.02.06 07:08:35.659,MF3,G42059015,1847052,not OK,false,0,0,,,
2025.02.06 07:08:35.862,MF3,G42059018,1847092,not OK,false,0,0,,,
2025.02.06 07:08:36.065,MF3,G42059034,1847035,not OK,false,0,0,,,
2025.02.06 07:08:36.269,MF3,G42059037,1847023,not OK,false,0,0,,,
2025.02.06 07:08:36.472,MF3,G42059047,1847101,not OK,false,0,0,,,
2025.02.06 07:08:36.675,MF3,G42059064,1847032,not OK,false,0,0,,,
2025.02.06 07:08:36.878,MF3,G42059067,1847105,not OK,false,0,0,,,
2025.02.06 07:08:37.081,MF3,G42059076,1847044,not OK,false,0,0,,,
2025.02.06 07:08:37.284,MF3,G42059085,1847079,not OK,false,0,0,,,
2025.02.06 07:08:37.487,MF3,G42059095,1847015,not OK,false,0,0,,,
2025.02.06 07:08:37.691,MF3,G42059109,1847053,not OK,false,0,0,,,
2025.02.06 07:08:37.894,MF3,G42059115,1847111,not OK,false,0,0,,,
2025.02.06 07:08:38.097,MF3,G42059124,1847056,not OK,false,0,0,,,
2025.02.06 07:08:38.300,MF3,G42059128,1847068,not OK,false,0,0,,,
2025.02.06 07:08:38.503,MF3,G42059137,1847029,not OK,false,0,0,,,
2025.02.06 07:08:38.706,MF3,G42059154,1847067,not OK,false,0,0,,,
2025.02.06 07:08:38.925,MF3,G42059157,1847078,not OK,false,0,0,,,
2025.02.06 07:08:39.628,MF3,G42059188,1847109,not OK,false,0,0,,,
2025.02.06 07:08:39.831,MF3,G42059199,1847110,not OK,false,0,0,,,
2025.02.06 07:08:40.035,MF3,G42059209,1847019,not OK,false,0,0,,,
2025.02.06 07:08:40.238,MF3,G42059212,1847040,not OK,false,0,0,,,
2025.02.06 07:08:40.441,MF3,G42059222,1847097,not OK,false,0,0,,,
2025.02.06 07:08:40.644,MF3,G42059232,1847085,not OK,false,0,0,,,
2025.02.06 07:08:40.847,MF3,G42059243,1847060,not OK,false,0,0,,,
2025.02.06 07:08:41.050,MF3,G42059252,1847050,not OK,false,0,0,,,
2025.02.06 07:08:41.269,MF3,G42059271,1847045,not OK,false,0,0,,,
2025.02.06 07:08:41.472,MF3,G42059280,1847103,not OK,false,0,0,,,
2025.02.06 07:08:41.675,MF3,G42059290,1847041,not OK,false,0,0,,,
2025.02.06 07:08:41.879,MF3,G42059301,1847046,not OK,false,0,0,,,
2025.02.06 07:08:42.082,MF3,G42059310,1847027,not OK,false,0,0,,,
2025.02.06 07:08:42.285,MF3,G42059319,1847024,not OK,false,0,0,,,
2025.02.06 07:08:42.488,MF3,G42059328,1847022,not OK,false,0,0,,,
2025.02.06 07:08:42.691,MF3,G42059338,1847130,not OK,false,0,0,,,
2025.02.06 07:08:42.894,MF3,G42059349,1847129,not OK,false,0,0,,,
2025.02.06 07:08:43.097,MF3,G42059352,1847099,not OK,false,0,0,,,
2025.02.06 07:08:43.301,MF3,G42059361,1847084,not OK,false,0,0,,,
2025.02.06 07:08:43.504,MF3,G42059370,1847052,not OK,false,0,0,,,
2025.02.06 07:08:43.707,MF3,G42059380,1847092,not OK,false,0,0,,,
2025.02.06 07:08:43.910,MF3,G42059391,1847035,not OK,false,0,0,,,
2025.02.06 07:08:44.129,MF3,G42059400,1847023,not OK,false,0,0,,,
2025.02.06 07:08:44.332,MF3,G42059409,1847101,not OK,false,0,0,,,
2025.02.06 07:08:45.035,MF3,G42059445,1847032,not OK,false,0,0,,,
2025.02.06 07:08:45.238,MF3,G42059454,1847105,not OK,false,0,0,,,
2025.02.06 07:08:45.441,MF3,G42059458,1847044,not OK,false,0,0,,,
2025.02.06 07:08:45.644,MF3,G42059467,1847079,not OK,false,0,0,,,
2025.02.06 07:08:45.848,MF3,G42059484,1847015,not OK,false,0,0,,,
2025.02.06 07:08:46.051,MF3,G42059494,1847053,not OK,false,0,0,,,
2025.02.06 07:08:46.254,MF3,G42059497,1847111,not OK,false,0,0,,,
2025.02.06 07:08:46.457,MF3,G42059507,1847056,not OK,false,0,0,,,
2025.02.06 07:08:46.660,MF3,G42059517,1847068,not OK,false,0,0,,,
2025.02.06 07:08:46.863,MF3,G42059534,1847029,not OK,false,0,0,,,
2025.02.06 07:08:47.066,MF3,G42059544,1847067,not OK,false,0,0,,,
2025.02.06 07:08:47.285,MF3,G42059548,1847078,not OK,false,0,0,,,
2025.02.06 07:08:47.488,MF3,G42059557,1847109,not OK,false,0,0,,,
2025.02.06 07:08:47.692,MF3,G42059567,1847110,not OK,false,0,0,,,
2025.02.06 07:08:47.895,MF3,G42059580,1847019,not OK,false,0,0,,,
2025.02.06 07:08:48.098,MF3,G42059587,1847040,not OK,false,0,0,,,
2025.02.06 07:08:48.301,MF3,G42059596,1847097,not OK,false,0,0,,,
2025.02.06 07:08:48.504,MF3,G42059600,1847085,not OK,false,0,0,,,
2025.02.06 07:08:48.707,MF3,G42059609,1847060,not OK,false,0,0,,,
2025.02.06 07:08:48.910,MF3,G42059632,1847050,not OK,false,0,0,,,
2025.02.06 07:08:49.115,MF3,G42059636,1847045,not OK,false,0,0,,,
2025.02.06 07:08:49.318,MF3,G42059645,1847041,not OK,false,0,0,,,
2025.02.06 07:08:49.521,MF3,G42059654,1847103,not OK,false,0,0,,,
2025.02.06 07:08:49.724,MF3,G42059664,1847046,not OK,false,0,0,,,
2025.02.06 07:08:50.646,MF3,G42059700,1847092,not OK,false,1,1,,,
2025.02.06 07:08:50.849,MF3,G42059703,1847035,not OK,false,1,1,,,
2025.02.06 07:08:51.053,MF3,G42059707,1847023,not OK,false,1,1,,,
2025.02.06 07:08:51.256,MF3,G42059711,1847101,not OK,false,1,1,,,
2025.02.06 07:08:51.459,MF3,G42059714,1847032,not OK,false,1,1,,,
2025.02.06 07:08:51.662,MF3,G42059717,1847105,not OK,false,1,1,,,
2025.02.06 07:08:51.866,MF3,G42059720,1847044,not OK,false,1,1,,,
2025.02.06 07:08:52.069,MF3,G42059726,1847079,not OK,false,1,1,,,
2025.02.06 07:08:52.273,MF3,G42059729,1847015,not OK,false,1,1,,,
2025.02.06 07:08:52.476,MF3,G42059732,1847053,not OK,false,1,1,,,
2025.02.06 07:08:52.682,MF3,G42059735,1847111,not OK,false,1,1,,,
2025.02.06 07:08:52.885,MF3,G42059738,1847068,not OK,false,1,1,,,
2025.02.06 07:08:53.088,MF3,G42059742,1847056,not OK,false,1,1,,,
2025.02.06 07:08:53.307,MF3,G42059747,1847029,not OK,false,1,1,,,
2025.02.06 07:08:53.510,MF3,G42059750,1847067,not OK,false,1,1,,,
2025.02.06 07:08:53.713,MF3,G42059753,1847078,not OK,false,1,1,,,
2025.02.06 07:08:53.916,MF3,G42059756,1847109,not OK,false,1,1,,,
2025.02.06 07:08:54.119,MF3,G42059760,1847110,not OK,false,1,1,,,
2025.02.06 07:08:54.323,MF3,G42059764,1847019,not OK,false,1,1,,,
2025.02.06 07:08:54.526,MF3,G42059767,1847097,not OK,false,1,1,,,
2025.02.06 07:08:54.729,MF3,G42059770,1847085,not OK,false,1,1,,,
2025.02.06 07:08:54.932,MF3,G42059773,1847060,not OK,false,1,1,,,
2025.02.06 07:08:55.135,MF3,G42059777,1847040,not OK,false,1,1,,,
2025.02.06 07:08:55.854,MF3,G42059834,1847050,not OK,false,1,1,,,
2025.02.06 07:08:56.057,MF3,G42059849,1847045,not OK,false,1,1,,,
2025.02.06 07:08:56.260,MF3,G42059856,1847041,not OK,false,1,1,,,
2025.02.06 07:08:56.463,MF3,G42059867,1847103,not OK,false,1,1,,,
2025.02.06 07:08:56.666,MF3,G42059876,1847092,not OK,false,1,1,,,
2025.02.06 07:08:56.870,MF3,G42059885,1847035,not OK,false,1,1,,,
2025.02.06 07:08:57.073,MF3,G42059895,1847023,not OK,false,1,1,,,
2025.02.06 07:08:57.276,MF3,G42059904,1847101,not OK,false,1,1,,,
2025.02.06 07:08:57.479,MF3,G42059915,1847032,not OK,false,1,1,,,
2025.02.06 07:08:57.682,MF3,G42059919,1847105,not OK,false,1,1,,,
2025.02.06 07:08:57.885,MF3,G42059927,1847044,not OK,false,1,1,,,
2025.02.06 07:08:58.088,MF3,G42059945,1847079,not OK,false,1,1,,,
2025.02.06 07:08:58.307,MF3,G42059948,1847015,not OK,false,1,1,,,
2025.02.06 07:08:58.510,MF3,G42059959,1847111,not OK,false,1,1,,,
2025.02.06 07:08:58.714,MF3,G42059968,1847053,not OK,false,1,1,,,
2025.02.06 07:08:58.917,MF3,G42059977,1847056,not OK,false,1,1,,,
2025.02.06 07:08:59.120,MF3,G42059987,1847068,not OK,false,1,1,,,
2025.02.06 07:08:59.339,MF3,G42059997,1847029,not OK,false,1,1,,,
2025.02.06 07:08:59.542,MF3,G42060009,1847067,not OK,false,1,1,,,
2025.02.06 07:08:59.745,MF3,G42060018,1847078,not OK,false,1,1,,,
2025.02.06 07:08:59.948,MF3,G42060027,1847109,not OK,false,1,1,,,
2025.02.06 07:09:00.151,MF3,G42060037,1847040,not OK,false,1,1,,,
2025.02.06 07:09:00.354,MF3,G42060046,1847019,not OK,false,1,1,,,
2025.02.06 07:09:00.557,MF3,G42060057,1847110,not OK,false,1,1,,,
2025.02.06 07:09:01.276,MF3,G42060083,1847097,not OK,false,1,1,,,
2025.02.06 07:09:01.479,MF3,G42060093,1847085,not OK,false,1,1,,,
2025.02.06 07:09:01.683,MF3,G42060104,1847060,not OK,false,1,1,,,
2025.02.06 07:09:01.886,MF3,G42060113,1847050,not OK,false,1,1,,,
2025.02.06 07:09:02.089,MF3,G42060132,1847045,not OK,false,1,1,,,
2025.02.06 07:09:02.292,MF3,G42060138,1847103,not OK,false,1,1,,,
2025.02.06 07:09:02.495,MF3,G42060142,1847041,not OK,false,1,1,,,
2025.02.06 07:09:02.698,MF3,G42060152,1847092,not OK,false,1,1,,,
2025.02.06 07:09:02.901,MF3,G42060161,1847035,not OK,false,1,1,,,
2025.02.06 07:09:03.105,MF3,G42060177,1847023,not OK,false,1,1,,,
2025.02.06 07:09:03.308,MF3,G42060180,1847101,not OK,false,1,1,,,
2025.02.06 07:09:03.511,MF3,G42060189,1847032,not OK,false,1,1,,,
2025.02.06 07:09:03.714,MF3,G42060200,1847044,not OK,false,1,1,,,
2025.02.06 07:09:03.917,MF3,G42060209,1847105,not OK,false,1,1,,,
2025.02.06 07:09:04.122,MF3,G42060227,1847079,not OK,false,1,1,,,
2025.02.06 07:09:04.325,MF3,G42060230,1847015,not OK,false,1,1,,,
2025.02.06 07:09:04.528,MF3,G42060239,1847053,not OK,false,1,1,,,
2025.02.06 07:09:04.731,MF3,G42060250,1847111,not OK,false,1,1,,,
2025.02.06 07:09:04.934,MF3,G42060259,1847056,not OK,false,1,1,,,
2025.02.06 07:09:05.138,MF3,G42060269,1847068,not OK,false,1,1,,,
2025.02.06 07:09:05.356,MF3,G42060276,1847029,not OK,false,1,1,,,
2025.02.06 07:09:05.559,MF3,G42060285,1847067,not OK,false,1,1,,,
2025.02.06 07:09:05.763,MF3,G42060294,1847078,not OK,false,1,1,,,
2025.02.06 07:09:05.966,MF3,G42060303,1847109,not OK,false,1,1,,,
2025.02.06 07:09:06.669,MF3,G42060335,1847085,not OK,false,1,1,,,
2025.02.06 07:09:06.872,MF3,G42060340,1847097,not OK,false,1,1,,,
2025.02.06 07:09:07.075,MF3,G42060348,1847110,not OK,false,1,1,,,
2025.02.06 07:09:07.278,MF3,G42060365,1847060,not OK,false,1,1,,,
2025.02.06 07:09:07.482,MF3,G42060368,1847019,not OK,false,1,1,,,
2025.02.06 07:09:07.685,MF3,G42060378,1847040,not OK,false,1,1,,,
2025.02.06 07:09:07.888,MF3,G42060388,1847050,not OK,false,1,1,,,
2025.02.06 07:09:08.091,MF3,G42060406,1847045,not OK,false,1,1,,,
2025.02.06 07:09:08.294,MF3,G42060421,1847041,not OK,false,1,1,,,
2025.02.06 07:09:08.497,MF3,G42060427,1847103,not OK,false,1,1,,,
2025.02.06 07:09:08.700,MF3,G42060437,1847092,not OK,false,1,1,,,
2025.02.06 07:09:08.904,MF3,G42060447,1847035,not OK,false,1,1,,,
2025.02.06 07:09:09.107,MF3,G42060463,1847023,not OK,false,1,1,,,
2025.02.06 07:09:09.310,MF3,G42060467,1847101,not OK,false,1,1,,,
2025.02.06 07:09:09.513,MF3,G42060476,1847032,not OK,false,1,1,,,
2025.02.06 07:09:09.716,MF3,G42060486,1847105,not OK,false,1,1,,,
2025.02.06 07:09:09.919,MF3,G42060496,1847044,not OK,false,1,1,,,
2025.02.06 07:09:10.122,MF3,G42060507,1847079,not OK,false,1,1,,,
2025.02.06 07:09:10.341,MF3,G42060516,1847015,not OK,false,1,1,,,
2025.02.06 07:09:10.544,MF3,G42060520,1847111,not OK,false,1,1,,,
2025.02.06 07:09:10.747,MF3,G42060529,1847053,not OK,false,1,1,,,
2025.02.06 07:09:10.951,MF3,G42060539,1847056,not OK,false,1,1,,,
2025.02.06 07:09:11.154,MF3,G42060548,1847068,not OK,false,1,1,,,
2025.02.06 07:09:11.373,MF3,G42060559,1847029,not OK,false,1,1,,,
2025.02.06 07:09:12.091,MF3,G42060591,1847067,not OK,false,0,0,,,
2025.02.06 07:09:12.294,MF3,G42060601,1847078,not OK,false,0,0,,,
2025.02.06 07:09:12.513,MF3,G42060604,1847109,not OK,false,0,0,,,
2025.02.06 07:09:12.716,MF3,G42060614,1847040,not OK,false,0,0,,,
2025.02.06 07:09:12.920,MF3,G42060623,1847019,not OK,false,0,0,,,
2025.02.06 07:09:13.123,MF3,G42060633,1847110,not OK,false,0,0,,,
2025.02.06 07:09:13.326,MF3,G42060650,1847085,not OK,false,0,0,,,
2025.02.06 07:09:13.529,MF3,G42060653,1847060,not OK,false,0,0,,,
2025.02.06 07:09:13.732,MF3,G42060663,1847097,not OK,false,0,0,,,
2025.02.06 07:09:13.935,MF3,G42060672,1847050,not OK,false,0,0,,,
2025.02.06 07:09:14.138,MF3,G42060692,1847045,not OK,false,0,0,,,
2025.02.06 07:09:14.342,MF3,G42060702,1847041,not OK,false,0,0,,,
2025.02.06 07:09:14.545,MF3,G42060711,1847103,not OK,false,0,0,,,
2025.02.06 07:09:14.748,MF3,G42060724,1847046,not OK,false,0,0,,,
2025.02.06 07:09:14.951,MF3,G42060733,1847027,not OK,false,0,0,,,
2025.02.06 07:09:15.154,MF3,G42060743,1847084,not OK,false,0,0,,,
2025.02.06 07:09:15.357,MF3,G42060753,1847099,not OK,false,0,0,,,
2025.02.06 07:09:15.560,MF3,G42060762,1847022,not OK,false,0,0,,,
2025.02.06 07:09:15.764,MF3,G42060772,1847024,not OK,false,0,0,,,
2025.02.06 07:09:15.967,MF3,G42060776,1847130,not OK,false,0,0,,,
2025.02.06 07:09:16.170,MF3,G42060792,1847129,not OK,false,0,0,,,
2025.02.06 07:09:16.373,MF3,G42060796,1847092,not OK,false,0,0,,,
2025.02.06 07:09:16.592,MF3,G42060799,1847035,not OK,false,0,0,,,
2025.02.06 07:09:16.795,MF3,G42060802,1847023,not OK,false,0,0,,,
2025.02.06 07:09:17.498,MF3,G42060810,1847101,not OK,false,1,1,,,
2025.02.06 07:09:17.717,MF3,G42060814,1847032,not OK,false,1,1,,,
2025.02.06 07:09:17.920,MF3,G42060817,1847105,not OK,false,1,1,,,
2025.02.06 07:09:18.123,MF3,G42060820,1847044,not OK,false,1,1,,,
2025.02.06 07:09:18.326,MF3,G42060825,1847079,not OK,false,1,1,,,
2025.02.06 07:09:18.529,MF3,G42060828,1847015,not OK,false,1,1,,,
2025.02.06 07:09:18.733,MF3,G42060831,1847053,not OK,false,1,1,,,
2025.02.06 07:09:18.936,MF3,G42060834,1847111,not OK,false,1,1,,,
2025.02.06 07:09:19.139,MF3,G42060837,1847056,not OK,false,1,1,,,
2025.02.06 07:09:19.342,MF3,G42060842,1847068,not OK,false,1,1,,,
2025.02.06 07:09:19.545,MF3,G42060845,1847029,not OK,false,1,1,,,
2025.02.06 07:09:19.764,MF3,G42060848,1847067,not OK,false,1,1,,,
2025.02.06 07:09:19.967,MF3,G42060851,1847078,not OK,false,1,1,,,
2025.02.06 07:09:20.170,MF3,G42060856,1847109,not OK,false,1,1,,,
2025.02.06 07:09:20.373,MF3,G42060860,1847110,not OK,false,1,1,,,
2025.02.06 07:09:20.577,MF3,G42060863,1847097,not OK,false,1,1,,,
2025.02.06 07:09:20.780,MF3,G42060866,1847085,not OK,false,1,1,,,
2025.02.06 07:09:20.983,MF3,G42060869,1847060,not OK,false,1,1,,,
2025.02.06 07:09:21.186,MF3,G42060872,1847019,not OK,false,1,1,,,
2025.02.06 07:09:21.389,MF3,G42060877,1847040,not OK,false,1,1,,,
2025.02.06 07:09:21.592,MF3,G42060880,1847050,not OK,false,1,1,,,
2025.02.06 07:09:21.795,MF3,G42060906,1847045,not OK,false,1,1,,,
2025.02.06 07:09:21.999,MF3,G42060918,1847103,not OK,false,1,1,,,
2025.02.06 07:09:22.202,MF3,G42060937,1847041,not OK,false,1,1,,,
2025.02.06 07:09:23.124,MF3,G42060966,1847050,not OK,false,2,2,,,
2025.02.06 07:09:23.342,MF3,G42060981,1847045,not OK,false,2,2,,,
2025.02.06 07:09:23.546,MF3,G42060992,1847041,not OK,false,2,2,,,
2025.02.06 07:09:23.749,MF3,G42061002,1847103,not OK,false,2,2,,,
2025.02.06 07:09:23.952,MF3,G42061011,1847050,not OK,false,2,2,,,
2025.02.06 07:09:24.155,MF3,G42061025,1847045,not OK,false,2,2,,,
2025.02.06 07:09:24.358,MF3,G42061035,1847041,not OK,false,2,2,,,
2025.02.06 07:09:24.561,MF3,G42061046,1847103,not OK,false,2,2,,,
2025.02.06 07:09:24.764,MF3,G42061056,1847050,not OK,false,2,2,,,
2025.02.06 07:09:24.968,MF3,G42061070,1847045,not OK,false,2,2,,,
2025.02.06 07:09:25.174,MF3,G42061079,1847041,not OK,false,2,2,,,
2025.02.06 07:09:25.393,MF3,G42061083,1847103,not OK,false,2,2,,,
2025.02.06 07:09:25.596,MF3,G42061102,1847050,not OK,false,2,2,,,
2025.02.06 07:09:25.799,MF3,G42061118,1847045,not OK,false,2,2,,,
2025.02.06 07:09:26.002,MF3,G42061127,1847041,not OK,false,2,2,,,
2025.02.06 07:09:26.205,MF3,G42061136,1847103,not OK,false,2,2,,,
2025.02.06 07:09:26.408,MF3,G42061145,1847050,not OK,false,2,2,,,
2025.02.06 07:09:26.612,MF3,G42061158,1847045,not OK,false,2,2,,,
2025.02.06 07:09:26.815,MF3,G42061166,1847041,not OK,false,2,2,,,
2025.02.06 07:09:27.018,MF3,G42061175,1847103,not OK,false,2,2,,,
2025.02.06 07:09:27.221,MF3,G42061184,1847050,not OK,false,2,2,,,
2025.02.06 07:09:27.424,MF3,G42061199,1847045,not OK,false,2,2,,,
2025.02.06 07:09:27.627,MF3,G42061210,1847041,not OK,false,2,2,,,
2025.02.06 07:09:28.331,MF3,G42061242,1847103,not OK,false,2,2,,,
2025.02.06 07:09:28.549,MF3,G42061258,1847050,not OK,false,2,2,,,
2025.02.06 07:09:28.755,MF3,G42061261,1847045,not OK,false,2,2,,,
2025.02.06 07:09:28.958,MF3,G42061271,1847041,not OK,false,2,2,,,
2025.02.06 07:09:29.161,MF3,G42061280,1847103,not OK,false,2,2,,,
2025.02.06 07:09:29.380,MF3,G42061290,1847050,not OK,false,2,2,,,
2025.02.06 07:09:29.583,MF3,G42061306,1847045,not OK,false,2,2,,,
2025.02.06 07:09:29.788,MF3,G42061316,1847041,not OK,false,2,2,,,
2025.02.06 07:09:29.991,MF3,G42061326,1847103,not OK,false,2,2,,,
2025.02.06 07:09:30.194,MF3,G42061335,1847050,not OK,false,2,2,,,
2025.02.06 07:09:30.398,MF3,G42061350,1847045,not OK,false,2,2,,,
2025.02.06 07:09:30.601,MF3,G42061361,1847041,not OK,false,2,2,,,
2025.02.06 07:09:30.804,MF3,G42061371,1847103,not OK,false,2,2,,,
2025.02.06 07:09:31.007,MF3,G42061388,1847050,not OK,false,2,2,,,
2025.02.06 07:09:31.210,MF3,G42061393,1847045,not OK,false,2,2,,,
2025.02.06 07:09:31.413,MF3,G42061400,1847041,not OK,false,2,2,,,
2025.02.06 07:09:31.616,MF3,G42061416,1847103,not OK,false,2,2,,,
2025.02.06 07:09:31.820,MF3,G42061420,1847050,not OK,false,2,2,,,
2025.02.06 07:09:32.023,MF3,G42061437,1847045,not OK,false,2,2,,,
2025.02.06 07:09:32.226,MF3,G42061446,1847041,not OK,false,2,2,,,
2025.02.06 07:09:32.429,MF3,G42061456,1847103,not OK,false,2,2,,,
2025.02.06 07:09:32.632,MF3,G42061466,1847050,not OK,false,2,2,,,
2025.02.06 07:09:32.835,MF3,G42061481,1847045,not OK,false,2,2,,,
2025.02.06 07:09:33.038,MF3,G42061491,1847041,not OK,false,2,2,,,
2025.02.06 07:09:33.742,MF3,G42061519,1847103,not OK,false,1,1,,,
2025.02.06 07:09:33.945,MF3,G42061530,1847050,not OK,false,1,1,,,
2025.02.06 07:09:34.148,MF3,G42061553,1847045,not OK,false,1,1,,,
2025.02.06 07:09:34.351,MF3,G42061556,1847041,not OK,false,1,1,,,
2025.02.06 07:09:34.554,MF3,G42061566,1847103,not OK,false,1,1,,,
2025.02.06 07:09:34.961,MF3,G42061593,1847050,not OK,false,1,1,,,
2025.02.06 07:09:35.164,MF3,G42061602,1847045,not OK,false,1,1,,,
2025.02.06 07:09:35.383,MF3,G42061612,1847041,not OK,false,1,1,,,
2025.02.06 07:09:35.586,MF3,G42061625,1847103,not OK,false,1,1,,,
2025.02.06 07:09:35.992,MF3,G42061650,1847050,not OK,false,1,1,,,
2025.02.06 07:09:36.196,MF3,G42061659,1847045,not OK,false,1,1,,,
2025.02.06 07:09:36.399,MF3,G42061663,1847041,not OK,false,1,1,,,
2025.02.06 07:09:36.602,MF3,G42061679,1847103,not OK,false,1,1,,,
2025.02.06 07:09:37.008,MF3,G42061693,1847085,not OK,false,1,1,,,
2025.02.06 07:09:37.211,MF3,G42061702,1847110,not OK,false,1,1,,,
2025.02.06 07:09:37.414,MF3,G42061711,1847060,not OK,false,1,1,,,
2025.02.06 07:09:37.618,MF3,G42061736,1847040,not OK,false,1,1,,,
2025.02.06 07:09:37.821,MF3,G42061739,1847078,not OK,false,1,1,,,
2025.02.06 07:09:38.024,MF3,G42061753,1847067,not OK,false,1,1,,,
2025.02.06 07:09:38.227,MF3,G42061762,1847056,not OK,false,1,1,,,
2025.02.06 07:09:38.430,MF3,G42061771,1847068,not OK,false,1,1,,,
2025.02.06 07:09:39.118,MF3,G42061798,1847029,not OK,false,2,2,,,
2025.02.06 07:09:39.321,MF3,G42061807,1847053,not OK,false,2,2,,,
2025.02.06 07:09:39.524,MF3,G42061817,1847044,not OK,false,2,2,,,
2025.02.06 07:09:39.727,MF3,G42061827,1847035,not OK,false,2,2,,,
2025.02.06 07:09:39.930,MF3,G42061845,1847032,not OK,false,2,2,,,
2025.02.06 07:09:40.133,MF3,G42061857,1847023,not OK,false,2,2,,,
